doi,status_code,final_url,domain,resolved,redirect_count,redirect_chain,error
10.1039/d1tb00736j,200,https://pubs.rsc.org/en/content/articlelanding/2021/tb/d1tb00736j,pubs.rsc.org,True,1,https://doi.org/10.1039/d1tb00736j -> https://pubs.rsc.org/en/content/articlelanding/2021/tb/d1tb00736j,
10.1002/jcph.1480,403,https://accp1.onlinelibrary.wiley.com/doi/10.1002/jcph.1480,accp1.onlinelibrary.wiley.com,True,1,https://doi.org/10.1002/jcph.1480 -> https://accp1.onlinelibrary.wiley.com/doi/10.1002/jcph.1480,
10.1021/acs.molpharmaceut.9b00738,403,https://pubs.acs.org/doi/10.1021/acs.molpharmaceut.9b00738,pubs.acs.org,True,1,https://doi.org/10.1021/acs.molpharmaceut.9b00738 -> https://pubs.acs.org/doi/10.1021/acs.molpharmaceut.9b00738,
10.1101/2021.06.23.449544,403,https://www.biorxiv.org/lookup/doi/10.1101/2021.06.23.449544,biorxiv.org,True,1,https://doi.org/10.1101/2021.06.23.449544 -> https://www.biorxiv.org/lookup/doi/10.1101/2021.06.23.449544,
10.1038/s41467-019-12275-6,200,https://www.nature.com/articles/s41467-019-12275-6,nature.com,True,1,https://doi.org/10.1038/s41467-019-12275-6 -> https://www.nature.com/articles/s41467-019-12275-6,
10.1002/elps.201900063,403,https://analyticalsciencejournals.onlinelibrary.wiley.com/doi/10.1002/elps.201900063,analyticalsciencejournals.onlinelibrary.wiley.com,True,1,https://doi.org/10.1002/elps.201900063 -> https://analyticalsciencejournals.onlinelibrary.wiley.com/doi/10.1002/elps.201900063,
10.1038/s41587-019-0247-3,200,https://www.nature.com/articles/s41587-019-0247-3,nature.com,True,1,https://doi.org/10.1038/s41587-019-0247-3 -> https://www.nature.com/articles/s41587-019-0247-3,
10.1039/d0nh00674b,200,https://pubs.rsc.org/en/content/articlelanding/2021/nh/d0nh00674b,pubs.rsc.org,True,1,https://doi.org/10.1039/d0nh00674b -> https://pubs.rsc.org/en/content/articlelanding/2021/nh/d0nh00674b,
10.1021/acs.accounts.9b00368,403,https://pubs.acs.org/doi/10.1021/acs.accounts.9b00368,pubs.acs.org,True,1,https://doi.org/10.1021/acs.accounts.9b00368 -> https://pubs.acs.org/doi/10.1021/acs.accounts.9b00368,
10.1021/acsbiomaterials.9b00445,403,https://pubs.acs.org/doi/10.1021/acsbiomaterials.9b00445,pubs.acs.org,True,1,https://doi.org/10.1021/acsbiomaterials.9b00445 -> https://pubs.acs.org/doi/10.1021/acsbiomaterials.9b00445,
10.1016/j.ejpb.2019.06.009,200,https://linkinghub.elsevier.com/retrieve/pii/S0939641118313250,linkinghub.elsevier.com,True,1,https://doi.org/10.1016/j.ejpb.2019.06.009 -> https://linkinghub.elsevier.com/retrieve/pii/S0939641118313250,
10.1007/s11095-019-2663-y,200,https://link.springer.com/article/10.1007/s11095-019-2663-y,link.springer.com,True,1,https://doi.org/10.1007/s11095-019-2663-y -> https://link.springer.com/article/10.1007/s11095-019-2663-y,
10.1016/j.biopha.2019.109006,200,https://linkinghub.elsevier.com/retrieve/pii/S0753332219311989,linkinghub.elsevier.com,True,1,https://doi.org/10.1016/j.biopha.2019.109006 -> https://linkinghub.elsevier.com/retrieve/pii/S0753332219311989,
10.1038/s41434-019-0095-2,200,https://www.nature.com/articles/s41434-019-0095-2,nature.com,True,1,https://doi.org/10.1038/s41434-019-0095-2 -> https://www.nature.com/articles/s41434-019-0095-2,
10.1016/j.jconrel.2019.04.015,200,https://linkinghub.elsevier.com/retrieve/pii/S0168365919302159,linkinghub.elsevier.com,True,1,https://doi.org/10.1016/j.jconrel.2019.04.015 -> https://linkinghub.elsevier.com/retrieve/pii/S0168365919302159,
10.1038/s41467-019-10685-0,200,https://www.nature.com/articles/s41467-019-10685-0,nature.com,True,1,https://doi.org/10.1038/s41467-019-10685-0 -> https://www.nature.com/articles/s41467-019-10685-0,
10.1016/j.ijpharm.2019.04.006,200,https://linkinghub.elsevier.com/retrieve/pii/S0378517319302637,linkinghub.elsevier.com,True,1,https://doi.org/10.1016/j.ijpharm.2019.04.006 -> https://linkinghub.elsevier.com/retrieve/pii/S0378517319302637,
10.1002/smll.201805097,403,https://onlinelibrary.wiley.com/doi/10.1002/smll.201805097,onlinelibrary.wiley.com,True,1,https://doi.org/10.1002/smll.201805097 -> https://onlinelibrary.wiley.com/doi/10.1002/smll.201805097,
10.1016/j.omtn.2019.01.013,200,https://linkinghub.elsevier.com/retrieve/pii/S2162253119300174,linkinghub.elsevier.com,True,1,https://doi.org/10.1016/j.omtn.2019.01.013 -> https://linkinghub.elsevier.com/retrieve/pii/S2162253119300174,
10.1002/adma.201805308,403,https://advanced.onlinelibrary.wiley.com/doi/10.1002/adma.201805308,advanced.onlinelibrary.wiley.com,True,1,https://doi.org/10.1002/adma.201805308 -> https://advanced.onlinelibrary.wiley.com/doi/10.1002/adma.201805308,
10.1248/bpb.b18-00783,200,https://www.jstage.jst.go.jp/article/bpb/42/2/42_b18-00783/_article,jstage.jst.go.jp,True,1,https://doi.org/10.1248/bpb.b18-00783 -> https://www.jstage.jst.go.jp/article/bpb/42/2/42_b18-00783/_article,
10.1021/acs.molpharmaceut.8b01073,403,https://pubs.acs.org/doi/10.1021/acs.molpharmaceut.8b01073,pubs.acs.org,True,1,https://doi.org/10.1021/acs.molpharmaceut.8b01073 -> https://pubs.acs.org/doi/10.1021/acs.molpharmaceut.8b01073,
10.1016/j.heliyon.2018.e00959,200,https://linkinghub.elsevier.com/retrieve/pii/S2405844018332481,linkinghub.elsevier.com,True,1,https://doi.org/10.1016/j.heliyon.2018.e00959 -> https://linkinghub.elsevier.com/retrieve/pii/S2405844018332481,
10.1007/s00277-019-03713-y,200,https://link.springer.com/article/10.1007/s00277-019-03713-y,link.springer.com,True,1,https://doi.org/10.1007/s00277-019-03713-y -> https://link.springer.com/article/10.1007/s00277-019-03713-y,
10.1002/anie.201809056,403,https://onlinelibrary.wiley.com/doi/10.1002/anie.201809056,onlinelibrary.wiley.com,True,1,https://doi.org/10.1002/anie.201809056 -> https://onlinelibrary.wiley.com/doi/10.1002/anie.201809056,
10.1080/17425247.2018.1520836,403,https://www.tandfonline.com/doi/full/10.1080/17425247.2018.1520836,tandfonline.com,True,1,https://doi.org/10.1080/17425247.2018.1520836 -> https://www.tandfonline.com/doi/full/10.1080/17425247.2018.1520836,
10.1039/d0cp05111j,200,https://pubs.rsc.org/en/content/articlelanding/2020/cp/d0cp05111j,pubs.rsc.org,True,1,https://doi.org/10.1039/d0cp05111j -> https://pubs.rsc.org/en/content/articlelanding/2020/cp/d0cp05111j,
10.1089/nat.2018.0721,200,https://sage.cnpereading.com/doi/10.1089/nat.2018.0721,sage.cnpereading.com,True,1,https://doi.org/10.1089/nat.2018.0721 -> https://sage.cnpereading.com/doi/10.1089/nat.2018.0721,
10.1016/j.biomaterials.2018.05.038,200,https://linkinghub.elsevier.com/retrieve/pii/S0142961218303892,linkinghub.elsevier.com,True,1,https://doi.org/10.1016/j.biomaterials.2018.05.038 -> https://linkinghub.elsevier.com/retrieve/pii/S0142961218303892,
10.3390/ijms19072096,200,https://www.mdpi.com/1422-0067/19/7/2096,mdpi.com,True,1,https://doi.org/10.3390/ijms19072096 -> https://www.mdpi.com/1422-0067/19/7/2096,
10.1039/d0nr06816k,200,https://pubs.rsc.org/en/content/articlelanding/2020/nr/d0nr06816k,pubs.rsc.org,True,1,https://doi.org/10.1039/d0nr06816k -> https://pubs.rsc.org/en/content/articlelanding/2020/nr/d0nr06816k,
10.1016/j.omtn.2018.02.003,200,https://linkinghub.elsevier.com/retrieve/pii/S2162253118300179,linkinghub.elsevier.com,True,1,https://doi.org/10.1016/j.omtn.2018.02.003 -> https://linkinghub.elsevier.com/retrieve/pii/S2162253118300179,
10.1016/j.ymthe.2018.04.021,200,https://linkinghub.elsevier.com/retrieve/pii/S1525001618301941,linkinghub.elsevier.com,True,1,https://doi.org/10.1016/j.ymthe.2018.04.021 -> https://linkinghub.elsevier.com/retrieve/pii/S1525001618301941,
10.1021/acsami.8b02830,403,https://pubs.acs.org/doi/10.1021/acsami.8b02830,pubs.acs.org,True,1,https://doi.org/10.1021/acsami.8b02830 -> https://pubs.acs.org/doi/10.1021/acsami.8b02830,
10.1002/JLB.3TA0517-192R,403,https://academic.oup.com/jleukbio/article/104/3/587/6935575,academic.oup.com,True,1,https://doi.org/10.1002/JLB.3TA0517-192R -> https://academic.oup.com/jleukbio/article/104/3/587/6935575,
10.1007/s11095-018-2566-3,200,https://link.springer.com/article/10.1007/s11095-018-2566-3,link.springer.com,True,1,https://doi.org/10.1007/s11095-018-2566-3 -> https://link.springer.com/article/10.1007/s11095-018-2566-3,
10.1089/ten.TEA.2017.0485,200,https://sage.cnpereading.com/doi/10.1089/ten.tea.2017.0485,sage.cnpereading.com,True,1,https://doi.org/10.1089/ten.TEA.2017.0485 -> https://sage.cnpereading.com/doi/10.1089/ten.tea.2017.0485,
10.1038/sdata.2018.167,200,https://www.nature.com/articles/sdata2018167,nature.com,True,1,https://doi.org/10.1038/sdata.2018.167 -> https://www.nature.com/articles/sdata2018167,
10.1073/pnas.1720542115,403,https://pnas.org/doi/full/10.1073/pnas.1720542115,pnas.org,True,1,https://doi.org/10.1073/pnas.1720542115 -> https://pnas.org/doi/full/10.1073/pnas.1720542115,
10.1039/d0sm00736f,200,https://pubs.rsc.org/en/content/articlelanding/2020/sm/d0sm00736f,pubs.rsc.org,True,1,https://doi.org/10.1039/d0sm00736f -> https://pubs.rsc.org/en/content/articlelanding/2020/sm/d0sm00736f,
10.1021/acsnano.8b01516,403,https://pubs.acs.org/doi/10.1021/acsnano.8b01516,pubs.acs.org,True,1,https://doi.org/10.1021/acsnano.8b01516 -> https://pubs.acs.org/doi/10.1021/acsnano.8b01516,
10.1021/acs.bioconjchem.8b00007,403,https://pubs.acs.org/doi/10.1021/acs.bioconjchem.8b00007,pubs.acs.org,True,1,https://doi.org/10.1021/acs.bioconjchem.8b00007 -> https://pubs.acs.org/doi/10.1021/acs.bioconjchem.8b00007,
10.1080/1061186X.2017.1387788,403,https://www.tandfonline.com/doi/full/10.1080/1061186X.2017.1387788,tandfonline.com,True,1,https://doi.org/10.1080/1061186X.2017.1387788 -> https://www.tandfonline.com/doi/full/10.1080/1061186X.2017.1387788,
10.1021/acs.jpcb.7b10795,403,https://pubs.acs.org/doi/10.1021/acs.jpcb.7b10795,pubs.acs.org,True,1,https://doi.org/10.1021/acs.jpcb.7b10795 -> https://pubs.acs.org/doi/10.1021/acs.jpcb.7b10795,
10.1016/j.biomaterials.2018.03.011,200,https://linkinghub.elsevier.com/retrieve/pii/S0142961218301704,linkinghub.elsevier.com,True,1,https://doi.org/10.1016/j.biomaterials.2018.03.011 -> https://linkinghub.elsevier.com/retrieve/pii/S0142961218301704,
10.1016/j.aca.2017.09.046,200,https://linkinghub.elsevier.com/retrieve/pii/S0003267017311510,linkinghub.elsevier.com,True,1,https://doi.org/10.1016/j.aca.2017.09.046 -> https://linkinghub.elsevier.com/retrieve/pii/S0003267017311510,
10.1016/j.chemphyslip.2017.10.004,200,https://linkinghub.elsevier.com/retrieve/pii/S0009308417301846,linkinghub.elsevier.com,True,1,https://doi.org/10.1016/j.chemphyslip.2017.10.004 -> https://linkinghub.elsevier.com/retrieve/pii/S0009308417301846,
10.1016/j.colsurfb.2017.08.022,200,https://linkinghub.elsevier.com/retrieve/pii/S0927776517305374,linkinghub.elsevier.com,True,1,https://doi.org/10.1016/j.colsurfb.2017.08.022 -> https://linkinghub.elsevier.com/retrieve/pii/S0927776517305374,
10.1016/j.biopha.2017.08.090,200,https://linkinghub.elsevier.com/retrieve/pii/S0753332217329694,linkinghub.elsevier.com,True,1,https://doi.org/10.1016/j.biopha.2017.08.090 -> https://linkinghub.elsevier.com/retrieve/pii/S0753332217329694,
10.1002/adma.201606944,403,https://advanced.onlinelibrary.wiley.com/doi/10.1002/adma.201606944,advanced.onlinelibrary.wiley.com,True,1,https://doi.org/10.1002/adma.201606944 -> https://advanced.onlinelibrary.wiley.com/doi/10.1002/adma.201606944,
10.1016/j.ejpb.2017.07.014,200,https://linkinghub.elsevier.com/retrieve/pii/S0939641117305659,linkinghub.elsevier.com,True,1,https://doi.org/10.1016/j.ejpb.2017.07.014 -> https://linkinghub.elsevier.com/retrieve/pii/S0939641117305659,
10.1002/adhm.201600416,403,https://advanced.onlinelibrary.wiley.com/doi/10.1002/adhm.201600416,advanced.onlinelibrary.wiley.com,True,1,https://doi.org/10.1002/adhm.201600416 -> https://advanced.onlinelibrary.wiley.com/doi/10.1002/adhm.201600416,
10.1021/acsnano.7b04734,403,https://pubs.acs.org/doi/10.1021/acsnano.7b04734,pubs.acs.org,True,1,https://doi.org/10.1021/acsnano.7b04734 -> https://pubs.acs.org/doi/10.1021/acsnano.7b04734,
10.1016/j.ijpharm.2017.01.016,200,https://linkinghub.elsevier.com/retrieve/pii/S0378517317300169,linkinghub.elsevier.com,True,1,https://doi.org/10.1016/j.ijpharm.2017.01.016 -> https://linkinghub.elsevier.com/retrieve/pii/S0378517317300169,
10.1016/j.nano.2016.12.014,200,https://linkinghub.elsevier.com/retrieve/pii/S1549963416302313,linkinghub.elsevier.com,True,1,https://doi.org/10.1016/j.nano.2016.12.014 -> https://linkinghub.elsevier.com/retrieve/pii/S1549963416302313,
10.3389/fncel.2018.00018,200,https://www.frontiersin.org/journals/cellular-neuroscience/articles/10.3389/fncel.2018.00018/full,frontiersin.org,True,1,https://doi.org/10.3389/fncel.2018.00018 -> https://www.frontiersin.org/journals/cellular-neuroscience/articles/10.3389/fncel.2018.00018/full,
10.1016/j.colsurfb.2016.11.020,200,https://linkinghub.elsevier.com/retrieve/pii/S0927776516308013,linkinghub.elsevier.com,True,1,https://doi.org/10.1016/j.colsurfb.2016.11.020 -> https://linkinghub.elsevier.com/retrieve/pii/S0927776516308013,
10.2147/IJN.S117184,200,https://www.dovepress.com/using-hyaluronic-acid-functionalized-ph-stimuli-responsive-mesoporous--peer-reviewed-fulltext-article-IJN,dovepress.com,True,1,https://doi.org/10.2147/IJN.S117184 -> https://www.dovepress.com/using-hyaluronic-acid-functionalized-ph-stimuli-responsive-mesoporous--peer-reviewed-fulltext-article-IJN,
10.1016/j.biomaterials.2016.12.001,200,https://linkinghub.elsevier.com/retrieve/pii/S0142961216306895,linkinghub.elsevier.com,True,1,https://doi.org/10.1016/j.biomaterials.2016.12.001 -> https://linkinghub.elsevier.com/retrieve/pii/S0142961216306895,
10.3390/molecules21101314,200,https://www.mdpi.com/1420-3049/21/10/1314,mdpi.com,True,1,https://doi.org/10.3390/molecules21101314 -> https://www.mdpi.com/1420-3049/21/10/1314,
10.1039/c9bm01738k,200,https://pubs.rsc.org/en/content/articlelanding/2020/bm/c9bm01738k,pubs.rsc.org,True,1,https://doi.org/10.1039/c9bm01738k -> https://pubs.rsc.org/en/content/articlelanding/2020/bm/c9bm01738k,
10.1002/adhm.201600677,403,https://advanced.onlinelibrary.wiley.com/doi/10.1002/adhm.201600677,advanced.onlinelibrary.wiley.com,True,1,https://doi.org/10.1002/adhm.201600677 -> https://advanced.onlinelibrary.wiley.com/doi/10.1002/adhm.201600677,
10.3109/1061186X.2016.1172587,403,https://www.tandfonline.com/doi/full/10.3109/1061186X.2016.1172587,tandfonline.com,True,1,https://doi.org/10.3109/1061186X.2016.1172587 -> https://www.tandfonline.com/doi/full/10.3109/1061186X.2016.1172587,
10.1021/acs.jmedchem.5b01679,403,https://pubs.acs.org/doi/10.1021/acs.jmedchem.5b01679,pubs.acs.org,True,1,https://doi.org/10.1021/acs.jmedchem.5b01679 -> https://pubs.acs.org/doi/10.1021/acs.jmedchem.5b01679,
10.1016/j.jconrel.2016.05.059,200,https://linkinghub.elsevier.com/retrieve/pii/S0168365916303492,linkinghub.elsevier.com,True,1,https://doi.org/10.1016/j.jconrel.2016.05.059 -> https://linkinghub.elsevier.com/retrieve/pii/S0168365916303492,
10.1016/j.ijpharm.2016.06.124,200,https://linkinghub.elsevier.com/retrieve/pii/S0378517316306147,linkinghub.elsevier.com,True,1,https://doi.org/10.1016/j.ijpharm.2016.06.124 -> https://linkinghub.elsevier.com/retrieve/pii/S0378517316306147,
10.1002/adma.201505822,403,https://advanced.onlinelibrary.wiley.com/doi/10.1002/adma.201505822,advanced.onlinelibrary.wiley.com,True,1,https://doi.org/10.1002/adma.201505822 -> https://advanced.onlinelibrary.wiley.com/doi/10.1002/adma.201505822,
10.1039/c9nr09347h,200,https://pubs.rsc.org/en/content/articlelanding/2019/nr/c9nr09347h,pubs.rsc.org,True,1,https://doi.org/10.1039/c9nr09347h -> https://pubs.rsc.org/en/content/articlelanding/2019/nr/c9nr09347h,
10.1016/j.jconrel.2015.05.226,200,https://linkinghub.elsevier.com/retrieve/pii/S0168365915005246,linkinghub.elsevier.com,True,1,https://doi.org/10.1016/j.jconrel.2015.05.226 -> https://linkinghub.elsevier.com/retrieve/pii/S0168365915005246,
10.1016/j.jconrel.2016.03.001,200,https://linkinghub.elsevier.com/retrieve/pii/S0168365916301134,linkinghub.elsevier.com,True,1,https://doi.org/10.1016/j.jconrel.2016.03.001 -> https://linkinghub.elsevier.com/retrieve/pii/S0168365916301134,
10.1002/adma.201502888,403,https://advanced.onlinelibrary.wiley.com/doi/10.1002/adma.201502888,advanced.onlinelibrary.wiley.com,True,1,https://doi.org/10.1002/adma.201502888 -> https://advanced.onlinelibrary.wiley.com/doi/10.1002/adma.201502888,
10.1021/acscombsci.5b00117,403,https://pubs.acs.org/doi/10.1021/acscombsci.5b00117,pubs.acs.org,True,1,https://doi.org/10.1021/acscombsci.5b00117 -> https://pubs.acs.org/doi/10.1021/acscombsci.5b00117,
10.1016/j.polymer.2015.10.048,200,https://linkinghub.elsevier.com/retrieve/pii/S0032386115303347,linkinghub.elsevier.com,True,1,https://doi.org/10.1016/j.polymer.2015.10.048 -> https://linkinghub.elsevier.com/retrieve/pii/S0032386115303347,
10.1021/acs.jpcb.5b02891,403,https://pubs.acs.org/doi/10.1021/acs.jpcb.5b02891,pubs.acs.org,True,1,https://doi.org/10.1021/acs.jpcb.5b02891 -> https://pubs.acs.org/doi/10.1021/acs.jpcb.5b02891,
10.2217/nnm.14.192,403,https://www.tandfonline.com/doi/full/10.2217/nnm.14.192,tandfonline.com,True,1,https://doi.org/10.2217/nnm.14.192 -> https://www.tandfonline.com/doi/full/10.2217/nnm.14.192,
10.1038/mt.2015.175,200,https://linkinghub.elsevier.com/retrieve/pii/S1525001616303161,linkinghub.elsevier.com,True,1,https://doi.org/10.1038/mt.2015.175 -> https://linkinghub.elsevier.com/retrieve/pii/S1525001616303161,
10.1021/mp500367k,403,https://pubs.acs.org/doi/10.1021/mp500367k,pubs.acs.org,True,1,https://doi.org/10.1021/mp500367k -> https://pubs.acs.org/doi/10.1021/mp500367k,
10.1039/c9nr02297j,200,https://pubs.rsc.org/en/content/articlelanding/2019/nr/c9nr02297j,pubs.rsc.org,True,1,https://doi.org/10.1039/c9nr02297j -> https://pubs.rsc.org/en/content/articlelanding/2019/nr/c9nr02297j,
10.1021/acs.nanolett.5b02497,403,https://pubs.acs.org/doi/10.1021/acs.nanolett.5b02497,pubs.acs.org,True,1,https://doi.org/10.1021/acs.nanolett.5b02497 -> https://pubs.acs.org/doi/10.1021/acs.nanolett.5b02497,
10.1016/j.bpc.2015.02.004,200,https://linkinghub.elsevier.com/retrieve/pii/S0301462215000307,linkinghub.elsevier.com,True,1,https://doi.org/10.1016/j.bpc.2015.02.004 -> https://linkinghub.elsevier.com/retrieve/pii/S0301462215000307,
10.1016/j.jconrel.2015.02.028,200,https://linkinghub.elsevier.com/retrieve/pii/S0168365915001388,linkinghub.elsevier.com,True,1,https://doi.org/10.1016/j.jconrel.2015.02.028 -> https://linkinghub.elsevier.com/retrieve/pii/S0168365915001388,
10.1038/mtna.2014.75,200,https://linkinghub.elsevier.com/retrieve/pii/S2162253116300087,linkinghub.elsevier.com,True,1,https://doi.org/10.1038/mtna.2014.75 -> https://linkinghub.elsevier.com/retrieve/pii/S2162253116300087,
10.1038/srep34215,200,https://www.nature.com/articles/srep34215,nature.com,True,1,https://doi.org/10.1038/srep34215 -> https://www.nature.com/articles/srep34215,
10.1002/adhm.201300503,403,https://advanced.onlinelibrary.wiley.com/doi/10.1002/adhm.201300503,advanced.onlinelibrary.wiley.com,True,1,https://doi.org/10.1002/adhm.201300503 -> https://advanced.onlinelibrary.wiley.com/doi/10.1002/adhm.201300503,
10.1002/adhm.201400039,403,https://advanced.onlinelibrary.wiley.com/doi/10.1002/adhm.201400039,advanced.onlinelibrary.wiley.com,True,1,https://doi.org/10.1002/adhm.201400039 -> https://advanced.onlinelibrary.wiley.com/doi/10.1002/adhm.201400039,
10.1021/acs.langmuir.5b03258,403,https://pubs.acs.org/doi/10.1021/acs.langmuir.5b03258,pubs.acs.org,True,1,https://doi.org/10.1021/acs.langmuir.5b03258 -> https://pubs.acs.org/doi/10.1021/acs.langmuir.5b03258,
10.2147/IJN.S65402,200,https://www.dovepress.com/application-of-apolipoprotein-e-modified-liposomal-nanoparticles-as-a--peer-reviewed-fulltext-article-IJN,dovepress.com,True,1,https://doi.org/10.2147/IJN.S65402 -> https://www.dovepress.com/application-of-apolipoprotein-e-modified-liposomal-nanoparticles-as-a--peer-reviewed-fulltext-article-IJN,
